Linux 4.4.0-111-generic (ath-1) 	02/15/2018 	_x86_64_	(40 CPU)

07:12:21 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:12:24 AM   12    0.00    0.00    4.04    0.00    0.00    3.03    0.00    0.00    0.00   92.93
07:12:24 AM   13    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:12:24 AM   14    8.16    0.00    5.10    0.00    0.00   11.22    0.00    0.00    0.00   75.51
07:12:24 AM   15    8.08    0.00    9.09    0.00    0.00    1.01    0.00    0.00    0.00   81.82
07:12:24 AM   16    6.93    0.00    8.91    0.00    0.00   13.86    0.00    0.00    0.00   70.30
07:12:24 AM   17    8.08    0.00   10.10    0.00    0.00    1.01    0.00    0.00    0.00   80.81
07:12:24 AM   18    6.06    0.00    6.06    0.00    0.00   12.12    0.00    0.00    0.00   75.76
07:12:24 AM   19    8.51    0.00    6.38    0.00    0.00    1.06    0.00    0.00    0.00   84.04
07:12:24 AM   20    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:12:24 AM   21    9.90    0.00    9.90    0.00    0.00    2.97    0.00    0.00    0.00   77.23
07:12:24 AM   22    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:12:24 AM   23   12.12    0.00    6.06    0.00    0.00    2.02    0.00    0.00    0.00   79.80
07:12:24 AM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:12:24 AM   25    4.04    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   91.92
07:12:24 AM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:12:24 AM   27    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:12:24 AM   28    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:12:24 AM   29    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
07:12:24 AM   30    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
07:12:24 AM   31    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:12:24 AM   32    1.01    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:12:24 AM   33    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   96.94
07:12:24 AM   34    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:12:24 AM   35    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:12:24 AM   36    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
07:12:24 AM   37    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98
07:12:24 AM   38    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:12:24 AM   39    1.02    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   97.96

07:12:24 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:12:25 AM  all    2.59    0.00    3.29    0.00    0.00    1.96    0.00    0.00    0.00   92.16
07:12:25 AM    0    1.89    0.00    3.77    0.00    0.00    9.43    0.00    0.00    0.00   84.91
07:12:25 AM    1    3.85    0.00    2.88    0.00    0.00    5.77    0.00    0.00    0.00   87.50
07:12:25 AM    2    4.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
07:12:25 AM    3    2.00    0.00    4.00    0.00    0.00    1.00    0.00    0.00    0.00   93.00
07:12:25 AM    4    4.95    0.00    4.95    0.00    0.00   13.86    0.00    0.00    0.00   76.24
07:12:25 AM    5    0.96    0.00    1.92    0.00    0.00    5.77    0.00    0.00    0.00   91.35
07:12:25 AM    6    6.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
07:12:25 AM    7    0.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00   96.00
07:12:25 AM    8    2.04    0.00    3.06    0.00    0.00    1.02    0.00    0.00    0.00   93.88
07:12:25 AM    9    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
07:12:25 AM   10    2.00    0.00    2.00    0.00    0.00    2.00    0.00    0.00    0.00   94.00
07:12:25 AM   11    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   98.02
07:12:25 AM   12    3.96    0.00    3.96    0.00    0.00    2.97    0.00    0.00    0.00   89.11
07:12:25 AM   13    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
07:12:25 AM   14    4.04    0.00    6.06    0.00    0.00    8.08    0.00    0.00    0.00   81.82
07:12:25 AM   15   12.12    0.00    9.09    0.00    0.00    2.02    0.00    0.00    0.00   76.77
07:12:25 AM   16    7.22    0.00    6.19    0.00    0.00    7.22    0.00    0.00    0.00   79.38
07:12:25 AM   17    6.25    0.00    7.29    0.00    0.00    2.08    0.00    0.00    0.00   84.38
07:12:25 AM   18    3.09    0.00    5.15    0.00    0.00    9.28    0.00    0.00    0.00   82.47
07:12:25 AM   19    9.18    0.00    8.16    0.00    0.00    1.02    0.00    0.00    0.00   81.63
