Linux 4.4.0-111-generic (ath-1) 	02/22/2018 	_x86_64_	(40 CPU)

08:54:55 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:55:00 PM   13    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
08:55:00 PM   14    1.03    0.00    4.12    0.00    0.00    9.28    0.00    0.00    0.00   85.57
08:55:00 PM   15    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
08:55:00 PM   16   16.84    0.00    8.42    0.00    0.00   12.63    0.00    0.00    0.00   62.11
08:55:00 PM   17    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00
08:55:00 PM   18    1.98    0.00    3.96    0.00    0.00   13.86    0.00    0.00    0.00   80.20
08:55:00 PM   19   33.33    0.00   22.22    0.00    0.00    6.06    0.00    0.00    0.00   38.38
08:55:00 PM   20    1.02    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   94.90
08:55:00 PM   21    5.05    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   92.93
08:55:00 PM   22    2.02    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   93.94
08:55:00 PM   23    1.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
08:55:00 PM   24    2.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
08:55:00 PM   25    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
08:55:00 PM   26    0.00    0.00    0.00    0.00    0.00    1.01    0.00    0.00    0.00   98.99
08:55:00 PM   27    0.00    0.00    4.95    0.00    0.00    0.00    0.00    0.00    0.00   95.05
08:55:00 PM   28    2.04    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   94.90
08:55:00 PM   29    0.00    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   95.92
08:55:00 PM   30    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
08:55:00 PM   31    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
08:55:00 PM   32    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
08:55:00 PM   33    0.99    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   96.04
08:55:00 PM   34    3.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
08:55:00 PM   35    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
08:55:00 PM   36    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
08:55:00 PM   37    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
08:55:00 PM   38    2.02    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   93.94
08:55:00 PM   39    1.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00

08:55:00 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:55:01 PM  all    2.21    0.00    4.44    0.00    0.00    1.67    0.00    0.00    0.00   91.68
08:55:01 PM    0    2.02    0.00    6.06    0.00    0.00    2.02    0.00    0.00    0.00   89.90
08:55:01 PM    1    2.88    0.00    4.81    0.00    0.00   10.58    0.00    0.00    0.00   81.73
08:55:01 PM    2    2.04    0.00    4.08    0.00    0.00    2.04    0.00    0.00    0.00   91.84
08:55:01 PM    3    1.03    0.00    3.09    0.00    0.00    2.06    0.00    0.00    0.00   93.81
08:55:01 PM    4    2.04    0.00    3.06    0.00    0.00   11.22    0.00    0.00    0.00   83.67
08:55:01 PM    5    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
08:55:01 PM    6    3.09    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   88.66
08:55:01 PM    7    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
08:55:01 PM    8    2.04    0.00    3.06    0.00    0.00    1.02    0.00    0.00    0.00   93.88
08:55:01 PM    9    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
08:55:01 PM   10    3.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
08:55:01 PM   11    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
08:55:01 PM   12    1.00    0.00    7.00    0.00    0.00    3.00    0.00    0.00    0.00   89.00
08:55:01 PM   13    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
08:55:01 PM   14    0.00    0.00    3.19    0.00    0.00    5.32    0.00    0.00    0.00   91.49
08:55:01 PM   15    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   96.94
08:55:01 PM   16   12.63    0.00   10.53    0.00    0.00   14.74    0.00    0.00    0.00   62.11
08:55:01 PM   17    0.00    0.00    0.00    0.00    0.00    1.01    0.00    0.00    0.00   98.99
08:55:01 PM   18    1.09    0.00    3.26    0.00    0.00    6.52    0.00    0.00    0.00   89.13
08:55:01 PM   19   33.66    0.00   21.78    0.00    0.00    7.92    0.00    0.00    0.00   36.63
08:55:01 PM   20    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95
08:55:01 PM   21    5.94    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   90.10
08:55:01 PM   22    1.01    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   93.94
08:55:01 PM   23    1.02    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   94.90
08:55:01 PM   24    2.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
