Linux 4.4.0-111-generic (ath-1) 	02/15/2018 	_x86_64_	(40 CPU)

12:23:56 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:23:59 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:23:59 PM   32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:23:59 PM   33    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:23:59 PM   34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:23:59 PM   35    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:23:59 PM   36    1.04    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   95.83
12:23:59 PM   37    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
12:23:59 PM   38    1.02    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   94.90
12:23:59 PM   39    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00

12:23:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:24:00 PM  all    2.68    0.00    4.86    0.00    0.00    1.34    0.00    0.00    0.00   91.12
12:24:00 PM    0    0.00    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   95.88
12:24:00 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:24:00 PM    2    1.06    0.00    3.19    0.00    0.00    0.00    0.00    0.00    0.00   95.74
12:24:00 PM    3    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:24:00 PM    4    2.04    0.00    2.04    0.00    0.00   13.27    0.00    0.00    0.00   82.65
12:24:00 PM    5    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
12:24:00 PM    6    3.00    0.00    4.00    0.00    0.00    1.00    0.00    0.00    0.00   92.00
12:24:00 PM    7    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:24:00 PM    8    2.02    0.00    3.03    0.00    0.00    1.01    0.00    0.00    0.00   93.94
12:24:00 PM    9    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
12:24:00 PM   10    3.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
