Linux 4.4.0-111-generic (ath-1) 	02/22/2018 	_x86_64_	(40 CPU)

08:48:05 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:48:11 AM  all    2.09    0.00    4.04    0.00    0.00    2.04    0.00    0.00    0.00   91.83
08:48:11 AM    0    1.94    0.00    3.88    0.00    0.00    4.85    0.00    0.00    0.00   89.32
08:48:11 AM    1    1.89    0.00    5.66    0.00    0.00   10.38    0.00    0.00    0.00   82.08
08:48:11 AM    2    2.11    0.00    4.21    0.00    0.00    1.05    0.00    0.00    0.00   92.63
08:48:11 AM    3    0.00    0.00    0.00    0.00    0.00    5.05    0.00    0.00    0.00   94.95
08:48:11 AM    4    2.02    0.00    3.03    0.00    0.00   13.13    0.00    0.00    0.00   81.82
08:48:11 AM    5    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
08:48:11 AM    6    1.02    0.00    7.14    0.00    0.00    2.04    0.00    0.00    0.00   89.80
08:48:11 AM    7    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
08:48:11 AM    8    2.04    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   93.88
08:48:11 AM    9    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
08:48:11 AM   10    1.02    0.00    4.08    0.00    0.00    1.02    0.00    0.00    0.00   93.88
08:48:11 AM   11    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
08:48:11 AM   12    4.08    0.00    4.08    0.00    0.00    2.04    0.00    0.00    0.00   89.80
08:48:11 AM   13    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
08:48:11 AM   14    2.97    0.00    3.96    0.00    0.00    9.90    0.00    0.00    0.00   83.17
08:48:11 AM   15    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
08:48:11 AM   16   13.27    0.00   12.24    0.00    0.00   13.27    0.00    0.00    0.00   61.22
08:48:11 AM   17    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
08:48:11 AM   18    2.06    0.00    1.03    0.00    0.00   12.37    0.00    0.00    0.00   84.54
08:48:11 AM   19   32.26    0.00   23.66    0.00    0.00    4.30    0.00    0.00    0.00   39.78
08:48:11 AM   20    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
08:48:11 AM   21    2.04    0.00    4.08    0.00    0.00    1.02    0.00    0.00    0.00   92.86
08:48:11 AM   22    1.98    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   94.06
08:48:11 AM   23    0.00    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   95.92
08:48:11 AM   24    0.00    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   94.95
08:48:11 AM   25    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
08:48:11 AM   26    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
08:48:11 AM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
08:48:11 AM   28    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
08:48:11 AM   29    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
08:48:11 AM   30    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   96.94
